,statefp,name,state_name,LON,LAT
493,31,Johnson,Nebraska,-96.26522753,-96.26522753
494,29,Montgomery,Missouri,-91.47000721,-91.47000721
495,40,Alfalfa,Oklahoma,-98.32408514,-98.32408514
496,18,Johnson,Indiana,-86.10149107,-86.10149107
497,18,Lawrence,Indiana,-86.48361629,-86.48361629
498,72,Morovis,Puerto Rico,-66.4216147,-66.4216147
499,13,Thomas,Georgia,-83.91843697,-83.91843697
500,12,Lafayette,Florida,-83.18191156,-83.18191156
501,31,Garfield,Nebraska,-98.99111827,-98.99111827
502,40,Lincoln,Oklahoma,-96.8812462,-96.8812462
503,5,Johnson,Arkansas,-93.46036368,-93.46036368
504,17,Henry,Illinois,-90.13296166,-90.13296166
505,27,Benton,Minnesota,-93.99514135,-93.99514135
506,5,Ashley,Arkansas,-91.77013684,-91.77013684
507,28,Tippah,Mississippi,-88.90741001,-88.90741001
508,13,Schley,Georgia,-84.31787533,-84.31787533
509,28,Stone,Mississippi,-89.11547539,-89.11547539
510,55,Portage,Wisconsin,-89.50152965,-89.50152965
511,2,Bristol Bay,Alaska,-156.7044236,-156.7044236
512,20,Crawford,Kansas,-94.85245778,-94.85245778
513,48,Dallam,Texas,-102.6020725,-102.6020725
514,29,Clark,Missouri,-91.73661677,-91.73661677
515,40,Garfield,Oklahoma,-97.78265517,-97.78265517
516,21,Larue,Kentucky,-85.70140513,-85.70140513
517,13,Pierce,Georgia,-82.21598442,-82.21598442
518,20,Grant,Kansas,-101.3079758,-101.3079758
519,55,Taylor,Wisconsin,-90.5004405,-90.5004405
520,48,Fisher,Texas,-100.4019302,-100.4019302
521,26,Van Buren,Michigan,-86.0193093,-86.0193093
522,37,Guilford,North Carolina,-79.78820795,-79.78820795
523,48,Floyd,Texas,-101.3031546,-101.3031546
524,20,Cloud,Kansas,-97.64925343,-97.64925343
525,29,Gentry,Missouri,-94.40944419,-94.40944419
526,48,Hill,Texas,-97.13423534,-97.13423534
527,19,Winneshiek,Iowa,-91.84422722,-91.84422722
528,47,Polk,Tennessee,-84.52075859,-84.52075859
529,48,Cass,Texas,-94.34427662,-94.34427662
530,13,Worth,Georgia,-83.85065891,-83.85065891
531,26,Clinton,Michigan,-84.60146151,-84.60146151
532,48,Dimmit,Texas,-99.75645095,-99.75645095
533,27,Anoka,Minnesota,-93.24597676,-93.24597676
534,48,Archer,Texas,-98.68754589,-98.68754589
535,46,Hanson,South Dakota,-97.78715148,-97.78715148
536,17,Grundy,Illinois,-88.41903054,-88.41903054
537,55,Lincoln,Wisconsin,-89.73411273,-89.73411273
538,53,Franklin,Washington,-118.9021027,-118.9021027
539,39,Clark,Ohio,-83.78498204,-83.78498204
540,5,Scott,Arkansas,-94.0632176,-94.0632176
541,20,Kingman,Kansas,-98.13638143,-98.13638143
542,39,Franklin,Ohio,-83.01115755,-83.01115755
543,40,Garvin,Oklahoma,-97.30811132,-97.30811132
544,46,McCook,South Dakota,-97.36863144,-97.36863144
545,48,Milam,Texas,-96.97725262,-96.97725262
546,48,Jefferson,Texas,-94.16434171,-94.16434171
547,54,Grant,West Virginia,-79.19440518,-79.19440518
548,55,Monroe,Wisconsin,-90.61883612,-90.61883612
549,72,Cidra,Puerto Rico,-66.16149436,-66.16149436
550,28,Calhoun,Mississippi,-89.33686647,-89.33686647
551,1,Bibb,Alabama,-87.1251146,-87.1251146
552,48,Knox,Texas,-99.7422906,-99.7422906
553,19,Fremont,Iowa,-95.60127268,-95.60127268
554,17,Bond,Illinois,-89.43534887,-89.43534887
555,42,Warren,Pennsylvania,-79.27407714,-79.27407714
556,46,Bennett,South Dakota,-101.6665674,-101.6665674
557,72,Barceloneta,Puerto Rico,-66.55772475,-66.55772475
558,18,Madison,Indiana,-85.71964711,-85.71964711
559,4,Greenlee,Arizona,-109.2405279,-109.2405279
560,5,Miller,Arkansas,-93.89223595,-93.89223595
561,17,Jo Daviess,Illinois,-90.21094405,-90.21094405
562,20,Stevens,Kansas,-101.3118967,-101.3118967
563,29,Mercer,Missouri,-93.5682959,-93.5682959
564,31,Sheridan,Nebraska,-102.4022078,-102.4022078
565,34,Atlantic,New Jersey,-74.65848483,-74.65848483
566,21,Clinton,Kentucky,-85.13377529,-85.13377529
567,38,Cass,North Dakota,-97.24713999,-97.24713999
568,48,Marion,Texas,-94.3566123,-94.3566123
569,51,Grayson,Virginia,-81.23256319,-81.23256319
570,40,Love,Oklahoma,-97.23906784,-97.23906784
571,17,Clay,Illinois,-88.48914513,-88.48914513
572,48,Irion,Texas,-100.982439,-100.982439
573,26,Oscoda,Michigan,-84.12941625,-84.12941625
574,17,Putnam,Illinois,-89.2869272,-89.2869272
575,17,Knox,Illinois,-90.2133034,-90.2133034
576,48,Lipscomb,Texas,-100.2733151,-100.2733151
577,48,Culberson,Texas,-104.5185739,-104.5185739
578,27,Murray,Minnesota,-95.76328482,-95.76328482
579,48,Young,Texas,-98.68790885,-98.68790885
580,29,Madison,Missouri,-90.3467143,-90.3467143
581,54,Mingo,West Virginia,-82.13338365,-82.13338365
582,17,De Witt,Illinois,-88.90959682,-88.90959682
583,40,Atoka,Oklahoma,-96.03802487,-96.03802487
584,20,Trego,Kansas,-99.87284448,-99.87284448
585,18,Newton,Indiana,-87.39635768,-87.39635768
586,18,Fayette,Indiana,-85.17797541,-85.17797541
587,19,Monroe,Iowa,-92.8690667,-92.8690667
588,37,Yadkin,North Carolina,-80.66231003,-80.66231003
589,20,Pottawatomie,Kansas,-96.34269128,-96.34269128
590,17,Cass,Illinois,-90.24734436,-90.24734436
591,13,Polk,Georgia,-85.18948802,-85.18948802
592,29,Osage,Missouri,-91.8611193,-91.8611193
593,20,Sumner,Kansas,-97.47721621,-97.47721621
594,26,Kalamazoo,Michigan,-85.5302947,-85.5302947
595,27,Douglas,Minnesota,-95.45335469,-95.45335469
596,46,Jerauld,South Dakota,-98.62965972,-98.62965972
597,55,Ozaukee,Wisconsin,-87.94625014,-87.94625014
598,29,Chariton,Missouri,-92.9629191,-92.9629191
599,38,Ransom,North Dakota,-97.65742504,-97.65742504
600,29,Stoddard,Missouri,-89.9444155,-89.9444155
601,53,Skagit,Washington,-121.7682089,-121.7682089
602,72,Villalba,Puerto Rico,-66.47101191,-66.47101191
603,26,Iosco,Michigan,-83.63483735,-83.63483735
604,12,Manatee,Florida,-82.31831044,-82.31831044
605,48,Runnels,Texas,-99.97616148,-99.97616148
606,48,Armstrong,Texas,-101.3574874,-101.3574874
607,13,Twiggs,Georgia,-83.43078662,-83.43078662
608,41,Yamhill,Oregon,-123.3074855,-123.3074855
609,13,Cobb,Georgia,-84.57611931,-84.57611931
610,26,Alcona,Michigan,-83.5950856,-83.5950856
611,26,Monroe,Michigan,-83.53706341,-83.53706341
612,51,Roanoke,Virginia,-79.96225973,-79.96225973
613,36,Westchester,New York,-73.75741776,-73.75741776
614,54,Brooke,West Virginia,-80.57915332,-80.57915332
615,51,Tazewell,Virginia,-81.56296529,-81.56296529
616,13,Wilcox,Georgia,-83.43438555,-83.43438555
617,20,Labette,Kansas,-95.29849679,-95.29849679
618,24,Queen Anne's,Maryland,-76.03530977,-76.03530977
619,26,St. Joseph,Michigan,-85.52797979,-85.52797979
620,28,Tishomingo,Mississippi,-88.23917219,-88.23917219
621,31,Keya Paha,Nebraska,-99.71343729,-99.71343729
622,32,Humboldt,Nevada,-118.1109427,-118.1109427
623,30,Gallatin,Montana,-111.1692601,-111.1692601
624,40,Kay,Oklahoma,-97.14421435,-97.14421435
625,46,Butte,South Dakota,-103.5079318,-103.5079318
626,38,Grant,North Dakota,-101.64082,-101.64082
627,49,Millard,Utah,-113.1020328,-113.1020328
628,1,Dale,Alabama,-85.61084507,-85.61084507
629,18,Jackson,Indiana,-86.03891214,-86.03891214
630,19,Butler,Iowa,-92.79015971,-92.79015971
631,20,Pawnee,Kansas,-99.23692334,-99.23692334
632,21,Nelson,Kentucky,-85.46569514,-85.46569514
633,53,Clallam,Washington,-123.9275775,-123.9275775
634,48,Val Verde,Texas,-101.1525205,-101.1525205
635,2,Skagway,Alaska,-135.3360725,-135.3360725
636,6,Merced,California,-120.7209035,-120.7209035
637,13,Wilkinson,Georgia,-83.17139748,-83.17139748
638,13,Coweta,Georgia,-84.76159627,-84.76159627
639,31,Dawson,Nebraska,-99.8201461,-99.8201461
640,17,Livingston,Illinois,-88.55784752,-88.55784752
641,19,Wapello,Iowa,-92.40954728,-92.40954728
642,19,Benton,Iowa,-92.06463573,-92.06463573
643,21,Washington,Kentucky,-85.17407626,-85.17407626
644,22,Evangeline,Louisiana,-92.40199285,-92.40199285
645,28,Sharkey,Mississippi,-90.8159538,-90.8159538
646,30,Fergus,Montana,-109.2245208,-109.2245208
647,35,Mora,New Mexico,-104.9497716,-104.9497716
648,29,Scott,Missouri,-89.56474493,-89.56474493
649,39,Coshocton,Ohio,-81.91729018,-81.91729018
650,46,Jones,South Dakota,-100.6940008,-100.6940008
651,47,Bradley,Tennessee,-84.85650958,-84.85650958
652,47,Davidson,Tennessee,-86.78646056,-86.78646056
653,48,Uvalde,Texas,-99.76229172,-99.76229172
654,54,Calhoun,West Virginia,-81.11934581,-81.11934581
655,54,Braxton,West Virginia,-80.72012218,-80.72012218
656,55,Adams,Wisconsin,-89.77311677,-89.77311677
657,72,Río Grande,Puerto Rico,-65.81288909,-65.81288909
658,72,Salinas,Puerto Rico,-66.25799536,-66.25799536
659,47,Rhea,Tennessee,-84.93076643,-84.93076643
660,40,Ellis,Oklahoma,-99.75324573,-99.75324573
661,48,Bailey,Texas,-102.8299707,-102.8299707
662,42,Bedford,Pennsylvania,-78.48998442,-78.48998442
663,51,Gloucester,Virginia,-76.53524337,-76.53524337
664,19,Woodbury,Iowa,-96.0459439,-96.0459439
665,28,Marshall,Mississippi,-89.50299462,-89.50299462
666,13,Glynn,Georgia,-81.53811412,-81.53811412
667,31,Dawes,Nebraska,-103.1313774,-103.1313774
668,13,Long,Georgia,-81.74952375,-81.74952375
669,17,Tazewell,Illinois,-89.51404662,-89.51404662
670,8,Lake,Colorado,-106.3499634,-106.3499634
671,1,Houston,Alabama,-85.29949037,-85.29949037
672,1,Henry,Alabama,-85.24267944,-85.24267944
673,12,Palm Beach,Florida,-80.46536033,-80.46536033
674,18,Gibson,Indiana,-87.5839481,-87.5839481
675,48,Montgomery,Texas,-95.50425043,-95.50425043
676,28,Washington,Mississippi,-90.94196237,-90.94196237
677,54,Cabell,West Virginia,-82.23973551,-82.23973551
678,51,Montgomery,Virginia,-80.37907054,-80.37907054
679,47,Lawrence,Tennessee,-87.3945845,-87.3945845
680,27,Stevens,Minnesota,-96.00163705,-96.00163705
681,28,Humphreys,Mississippi,-90.52256185,-90.52256185
682,29,Washington,Missouri,-90.87948158,-90.87948158
683,21,Robertson,Kentucky,-84.0505287,-84.0505287
684,22,Assumption,Louisiana,-91.06346472,-91.06346472
685,26,Livingston,Michigan,-83.91295656,-83.91295656
686,26,Lapeer,Michigan,-83.22153148,-83.22153148
687,27,Hubbard,Minnesota,-94.91693868,-94.91693868
688,36,Schuyler,New York,-76.87817512,-76.87817512
689,8,Montezuma,Colorado,-108.5958857,-108.5958857
690,13,Echols,Georgia,-82.89687287,-82.89687287
691,19,Lucas,Iowa,-93.32780803,-93.32780803
692,28,Issaquena,Mississippi,-90.97392828,-90.97392828
693,20,Phillips,Kansas,-99.34668082,-99.34668082
694,20,Mitchell,Kansas,-98.20906732,-98.20906732
695,39,Belmont,Ohio,-80.9924051,-80.9924051
696,13,Johnson,Georgia,-82.66166794,-82.66166794
697,16,Bonner,Idaho,-116.6017932,-116.6017932
698,16,Boise,Idaho,-115.7309276,-115.7309276
699,17,Menard,Illinois,-89.80246001,-89.80246001
700,26,Grand Traverse,Michigan,-85.55585162,-85.55585162
701,1,Lauderdale,Alabama,-87.65624729,-87.65624729
702,12,Nassau,Florida,-81.80297522,-81.80297522
703,13,Columbia,Georgia,-82.26516232,-82.26516232
704,19,Muscatine,Iowa,-91.1121697,-91.1121697
705,53,Lincoln,Washington,-118.4202982,-118.4202982
706,47,White,Tennessee,-85.45671064,-85.45671064
707,48,Parker,Texas,-97.80500621,-97.80500621
708,48,Taylor,Texas,-99.88997044,-99.88997044
709,20,Miami,Kansas,-94.83832189,-94.83832189
710,28,Sunflower,Mississippi,-90.58882684,-90.58882684
711,21,Whitley,Kentucky,-84.14541217,-84.14541217
712,21,Edmonson,Kentucky,-86.23955613,-86.23955613
713,31,Greeley,Nebraska,-98.52150266,-98.52150266
714,6,Alpine,California,-119.8223594,-119.8223594
715,17,Bureau,Illinois,-89.5283051,-89.5283051
716,1,Colbert,Alabama,-87.80168544,-87.80168544
717,6,Contra Costa,California,-121.9293508,-121.9293508
718,16,Teton,Idaho,-111.2057029,-111.2057029
719,18,LaPorte,Indiana,-86.74071926,-86.74071926
720,21,Simpson,Kentucky,-86.58047435,-86.58047435
721,28,Noxubee,Mississippi,-88.56949061,-88.56949061
722,29,Lincoln,Missouri,-90.95703865,-90.95703865
723,31,Jefferson,Nebraska,-97.142601,-97.142601
724,38,Sioux,North Dakota,-101.0476712,-101.0476712
725,40,Cimarron,Oklahoma,-102.5173885,-102.5173885
726,46,Marshall,South Dakota,-97.60064433,-97.60064433
727,46,Campbell,South Dakota,-100.0510181,-100.0510181
728,48,Grayson,Texas,-96.67753461,-96.67753461
729,8,Summit,Colorado,-106.1159126,-106.1159126
730,12,Hendry,Florida,-81.16472576,-81.16472576
731,13,Lowndes,Georgia,-83.27056716,-83.27056716
732,13,Henry,Georgia,-84.14814306,-84.14814306
733,17,Fayette,Illinois,-89.02452658,-89.02452658
734,19,O'Brien,Iowa,-95.62474482,-95.62474482
735,19,Adams,Iowa,-94.69932645,-94.69932645
736,28,Pontotoc,Mississippi,-89.03636807,-89.03636807
737,28,Chickasaw,Mississippi,-88.9481545,-88.9481545
738,29,Boone,Missouri,-92.30716902,-92.30716902
739,17,Ogle,Illinois,-89.32184679,-89.32184679
740,31,Holt,Nebraska,-98.78402558,-98.78402558
741,42,Lackawanna,Pennsylvania,-75.60699126,-75.60699126
742,42,Lebanon,Pennsylvania,-76.45651841,-76.45651841
743,48,Brown,Texas,-98.99907129,-98.99907129
744,22,East Carroll,Louisiana,-91.23379669,-91.23379669
745,37,Cleveland,North Carolina,-81.55201059,-81.55201059
746,1,Russell,Alabama,-85.18415324,-85.18415324
747,5,Fulton,Arkansas,-91.81729127,-91.81729127
748,17,Gallatin,Illinois,-88.22953869,-88.22953869
749,21,Livingston,Kentucky,-88.3479658,-88.3479658
750,26,Antrim,Michigan,-85.15503748,-85.15503748
751,30,Park,Montana,-110.5264394,-110.5264394
752,35,Hidalgo,New Mexico,-108.7151824,-108.7151824
753,37,Union,North Carolina,-80.52974923,-80.52974923
754,21,Wayne,Kentucky,-84.82522258,-84.82522258
755,41,Sherman,Oregon,-120.6809227,-120.6809227
756,42,Chester,Pennsylvania,-75.74766904,-75.74766904
757,35,Catron,New Mexico,-108.4046587,-108.4046587
758,30,Golden Valley,Montana,-109.1741714,-109.1741714
759,32,Churchill,Nevada,-118.3355724,-118.3355724
760,38,Ramsey,North Dakota,-98.71984678,-98.71984678
761,31,Brown,Nebraska,-99.92904055,-99.92904055
762,41,Polk,Oregon,-123.4128888,-123.4128888
763,21,Meade,Kentucky,-86.21028219,-86.21028219
764,22,St. Tammany,Louisiana,-89.9561491,-89.9561491
765,22,Terrebonne,Louisiana,-90.82626218,-90.82626218
766,34,Cape May,New Jersey,-74.80125244,-74.80125244
767,36,Nassau,New York,-73.58915205,-73.58915205
768,42,Mercer,Pennsylvania,-80.25816981,-80.25816981
769,48,Andrews,Texas,-102.6376548,-102.6376548
770,37,Caldwell,North Carolina,-81.54812367,-81.54812367
771,1,Monroe,Alabama,-87.36993962,-87.36993962
772,5,Nevada,Arkansas,-93.30632432,-93.30632432
773,5,Garland,Arkansas,-93.14921604,-93.14921604
774,6,Tulare,California,-118.8017825,-118.8017825
775,15,Honolulu,Hawaii,-157.9712182,-157.9712182
776,17,Peoria,Illinois,-89.76078901,-89.76078901
777,18,Tipton,Indiana,-86.05234925,-86.05234925
778,22,Allen,Louisiana,-92.82711493,-92.82711493
779,20,Allen,Kansas,-95.30030847,-95.30030847
780,21,Jessamine,Kentucky,-84.5824843,-84.5824843
781,22,St. John the Baptist,Louisiana,-90.47535024,-90.47535024
782,27,Brown,Minnesota,-94.72562874,-94.72562874
783,27,Clearwater,Minnesota,-95.37790562,-95.37790562
784,39,Warren,Ohio,-84.1655737,-84.1655737
785,39,Hancock,Ohio,-83.66838948,-83.66838948
786,45,Williamsburg,South Carolina,-79.72767208,-79.72767208
787,51,Mecklenburg,Virginia,-78.36131056,-78.36131056
788,29,Taney,Missouri,-93.04075153,-93.04075153
789,54,Jackson,West Virginia,-81.68147368,-81.68147368
790,51,Prince Edward,Virginia,-78.43607181,-78.43607181
791,47,Weakley,Tennessee,-88.71990865,-88.71990865
792,48,Hood,Texas,-97.83242024,-97.83242024
793,28,Adams,Mississippi,-91.35326037,-91.35326037
794,39,Putnam,Ohio,-84.1336111,-84.1336111
795,1,Cullman,Alabama,-86.86915368,-86.86915368
796,31,Cass,Nebraska,-96.13971217,-96.13971217
797,42,York,Pennsylvania,-76.73032119,-76.73032119
798,46,Perkins,South Dakota,-102.4755586,-102.4755586
799,48,Zapata,Texas,-99.16987152,-99.16987152
800,37,Pasquotank,North Carolina,-76.25134096,-76.25134096
801,5,Perry,Arkansas,-92.94372564,-92.94372564
802,13,Paulding,Georgia,-84.8685982,-84.8685982
803,6,Lake,California,-122.7536486,-122.7536486
804,55,Forest,Wisconsin,-88.77084892,-88.77084892
805,13,Lanier,Georgia,-83.06461463,-83.06461463
806,13,Telfair,Georgia,-82.93725448,-82.93725448
807,13,Mitchell,Georgia,-84.19381821,-84.19381821
808,17,Edwards,Illinois,-88.05720863,-88.05720863
809,18,Pike,Indiana,-87.23573487,-87.23573487
810,19,Cass,Iowa,-94.92792482,-94.92792482
811,21,Henry,Kentucky,-85.11587507,-85.11587507
812,21,Franklin,Kentucky,-84.87899006,-84.87899006
813,21,Leslie,Kentucky,-83.37999606,-83.37999606
814,22,Grant,Louisiana,-92.56285345,-92.56285345
815,28,Lincoln,Mississippi,-90.45391915,-90.45391915
816,28,Webster,Mississippi,-89.28392912,-89.28392912
817,29,Cedar,Missouri,-93.85445429,-93.85445429
818,31,Hall,Nebraska,-98.50218293,-98.50218293
819,30,Jefferson,Montana,-112.0946227,-112.0946227
820,48,Bexar,Texas,-98.52091301,-98.52091301
821,42,Berks,Pennsylvania,-75.9245717,-75.9245717
822,48,Caldwell,Texas,-97.61815426,-97.61815426
823,39,Montgomery,Ohio,-84.29050975,-84.29050975
824,51,Emporia,Virginia,-77.53203005,-77.53203005
825,51,Amherst,Virginia,-79.14539418,-79.14539418
826,48,Hutchinson,Texas,-101.3546643,-101.3546643
827,55,Trempealeau,Wisconsin,-91.35893339,-91.35893339
828,51,Rockbridge,Virginia,-79.44704557,-79.44704557
829,47,Hardeman,Tennessee,-88.99160832,-88.99160832
830,47,Roane,Tennessee,-84.52458466,-84.52458466
831,47,Lewis,Tennessee,-87.49040803,-87.49040803
832,29,Mississippi,Missouri,-89.29505753,-89.29505753
833,47,Decatur,Tennessee,-88.11043779,-88.11043779
834,48,McLennan,Texas,-97.20217694,-97.20217694
835,47,Hancock,Tennessee,-83.22375847,-83.22375847
836,53,Whatcom,Washington,-121.7474298,-121.7474298
837,48,Coleman,Texas,-99.45240766,-99.45240766
838,55,Sauk,Wisconsin,-89.94913421,-89.94913421
839,51,Louisa,Virginia,-77.96288195,-77.96288195
840,47,Robertson,Tennessee,-86.87346725,-86.87346725
841,51,Falls Church,Virginia,-77.17562385,-77.17562385
842,53,Mason,Washington,-123.1863644,-123.1863644
843,40,Texas,Oklahoma,-101.4889765,-101.4889765
844,42,Juniata,Pennsylvania,-77.39973646,-77.39973646
845,51,Bath,Virginia,-79.739385,-79.739385
846,1,Coffee,Alabama,-85.98898094,-85.98898094
847,13,Warren,Georgia,-82.67796148,-82.67796148
848,5,Desha,Arkansas,-91.25500948,-91.25500948
849,17,Alexander,Illinois,-89.32910838,-89.32910838
850,8,Baca,Colorado,-102.5603223,-102.5603223
851,18,Rush,Indiana,-85.4655599,-85.4655599
852,8,Archuleta,Colorado,-107.0476867,-107.0476867
853,12,Escambia,Florida,-87.37292163,-87.37292163
854,19,Appanoose,Iowa,-92.86865906,-92.86865906
855,20,Barber,Kansas,-98.68459708,-98.68459708
856,18,Spencer,Indiana,-87.01226021,-87.01226021
857,25,Norfolk,Massachusetts,-71.20530408,-71.20530408
858,30,Hill,Montana,-110.1112887,-110.1112887
859,32,Mineral,Nevada,-118.4344507,-118.4344507
860,37,Rutherford,North Carolina,-81.92135388,-81.92135388
861,2,Ketchikan Gateway,Alaska,-130.977054,-130.977054
862,2,Nome,Alaska,-164.0351757,-164.0351757
863,8,Otero,Colorado,-103.7173385,-103.7173385
864,12,Orange,Florida,-81.31799498,-81.31799498
865,12,Suwannee,Florida,-82.99100329,-82.99100329
866,13,Bartow,Georgia,-84.83885906,-84.83885906
867,13,Pickens,Georgia,-84.46406634,-84.46406634
868,37,Montgomery,North Carolina,-79.90423459,-79.90423459
869,16,Power,Idaho,-112.8395742,-112.8395742
870,21,Bath,Kentucky,-83.74588771,-83.74588771
871,19,Iowa,Iowa,-92.0643373,-92.0643373
872,12,Highlands,Florida,-81.34071957,-81.34071957
873,13,Newton,Georgia,-83.8451113,-83.8451113
874,18,Grant,Indiana,-85.65468702,-85.65468702
875,19,Guthrie,Iowa,-94.50393925,-94.50393925
876,49,Uintah,Utah,-109.5174415,-109.5174415
877,42,Schuylkill,Pennsylvania,-76.21507434,-76.21507434
878,20,Cheyenne,Kansas,-101.7318201,-101.7318201
879,21,Webster,Kentucky,-87.67989952,-87.67989952
880,31,Otoe,Nebraska,-96.13374142,-96.13374142
881,17,Pope,Illinois,-88.56152109,-88.56152109
882,18,Ohio,Indiana,-84.96456412,-84.96456412
883,1,Sumter,Alabama,-88.19857661,-88.19857661
884,5,Marion,Arkansas,-92.68451899,-92.68451899
885,55,Dunn,Wisconsin,-91.89624892,-91.89624892
886,72,Dorado,Puerto Rico,-66.27504735,-66.27504735
887,48,Callahan,Texas,-99.37326312,-99.37326312
888,40,Le Flore,Oklahoma,-94.70392124,-94.70392124
889,51,Galax,Virginia,-80.91860942,-80.91860942
890,19,Delaware,Iowa,-91.3664492,-91.3664492
891,12,Seminole,Florida,-81.24058749,-81.24058749
892,13,Candler,Georgia,-82.07701373,-82.07701373
893,21,Martin,Kentucky,-82.51248788,-82.51248788
894,13,Bryan,Georgia,-81.43803251,-81.43803251
895,22,Franklin,Louisiana,-91.67589857,-91.67589857
896,35,Los Alamos,New Mexico,-106.3135269,-106.3135269
897,18,Sullivan,Indiana,-87.41414469,-87.41414469
898,6,Mono,California,-118.8872416,-118.8872416
899,17,Lake,Illinois,-88.00367925,-88.00367925
900,17,Boone,Illinois,-88.82345779,-88.82345779
901,21,McCreary,Kentucky,-84.48104255,-84.48104255
902,22,Vernon,Louisiana,-93.1815374,-93.1815374
903,30,Big Horn,Montana,-107.4872847,-107.4872847
904,21,Lewis,Kentucky,-83.37735618,-83.37735618
905,46,Yankton,South Dakota,-97.39467635,-97.39467635
906,47,Sumner,Tennessee,-86.45917204,-86.45917204
907,50,Orleans,Vermont,-72.24562697,-72.24562697
908,48,Starr,Texas,-98.73892358,-98.73892358
909,37,Forsyth,North Carolina,-80.25393408,-80.25393408
910,28,Jones,Mississippi,-89.168969,-89.168969
911,29,Macon,Missouri,-92.56453089,-92.56453089
912,37,Wilson,North Carolina,-77.91741731,-77.91741731
913,37,Greene,North Carolina,-77.67575021,-77.67575021
914,29,Stone,Missouri,-93.45256475,-93.45256475
915,45,Laurens,South Carolina,-82.00490796,-82.00490796
916,47,Marshall,Tennessee,-86.76420988,-86.76420988
917,48,Travis,Texas,-97.78535618,-97.78535618
918,20,Rooks,Kansas,-99.32484888,-99.32484888
919,21,Marshall,Kentucky,-88.32803576,-88.32803576
920,36,Onondaga,New York,-76.19669775,-76.19669775
921,26,Eaton,Michigan,-84.83740035,-84.83740035
922,27,Rice,Minnesota,-93.2965986,-93.2965986
923,31,Howard,Nebraska,-98.5166499,-98.5166499
924,13,Dougherty,Georgia,-84.21849837,-84.21849837
925,35,Sierra,New Mexico,-107.1925893,-107.1925893
926,41,Marion,Oregon,-122.5809494,-122.5809494
927,47,Bedford,Tennessee,-86.45549096,-86.45549096
928,51,Lexington,Virginia,-79.44310661,-79.44310661
929,47,McMinn,Tennessee,-84.61547473,-84.61547473
930,56,Sublette,Wyoming,-109.9130922,-109.9130922
931,28,Alcorn,Mississippi,-88.57714448,-88.57714448
932,51,Washington,Virginia,-81.95636188,-81.95636188
933,54,Greenbrier,West Virginia,-80.45335881,-80.45335881
934,17,Warren,Illinois,-90.6147432,-90.6147432
935,18,Benton,Indiana,-87.31093999,-87.31093999
936,29,Ralls,Missouri,-91.51838643,-91.51838643
937,29,Ray,Missouri,-93.98905745,-93.98905745
938,38,Mountrail,North Dakota,-102.3555315,-102.3555315
939,13,Chatham,Georgia,-81.12487681,-81.12487681
940,21,Mercer,Kentucky,-84.87487591,-84.87487591
941,13,Dade,Georgia,-85.50490424,-85.50490424
942,21,Campbell,Kentucky,-84.37875208,-84.37875208
943,17,Effingham,Illinois,-88.58969584,-88.58969584
944,26,Muskegon,Michigan,-86.15176712,-86.15176712
945,18,Switzerland,Indiana,-85.03229227,-85.03229227
946,26,Barry,Michigan,-85.30834519,-85.30834519
947,36,Cortland,New York,-76.07048931,-76.07048931
948,8,Costilla,Colorado,-105.4276548,-105.4276548
949,10,New Castle,Delaware,-75.64055563,-75.64055563
950,17,Johnson,Illinois,-88.88165419,-88.88165419
951,8,Dolores,Colorado,-108.5173477,-108.5173477
952,48,Hudspeth,Texas,-105.388178,-105.388178
953,6,Imperial,California,-115.3643427,-115.3643427
954,9,Fairfield,Connecticut,-73.38823585,-73.38823585
955,13,Chattooga,Georgia,-85.34535662,-85.34535662
956,13,Catoosa,Georgia,-85.13757014,-85.13757014
957,20,Hamilton,Kansas,-101.7921066,-101.7921066
958,18,Vigo,Indiana,-87.39169027,-87.39169027
959,22,Washington,Louisiana,-90.03866652,-90.03866652
960,26,Dickinson,Michigan,-87.86964956,-87.86964956
961,25,Franklin,Massachusetts,-72.58602547,-72.58602547
962,21,Carroll,Kentucky,-85.12601074,-85.12601074
963,40,Harmon,Oklahoma,-99.84741652,-99.84741652
964,41,Columbia,Oregon,-123.0890898,-123.0890898
965,38,Wells,North Dakota,-99.65904998,-99.65904998
966,48,Bowie,Texas,-94.42123624,-94.42123624
967,1,Dallas,Alabama,-87.10867475,-87.10867475
968,2,Yakutat,Alaska,-140.3555939,-140.3555939
969,12,Sumter,Florida,-82.0794267,-82.0794267
970,18,Orange,Indiana,-86.49523093,-86.49523093
971,20,Rice,Kansas,-98.19992118,-98.19992118
972,40,Grant,Oklahoma,-97.78638785,-97.78638785
973,19,Humboldt,Iowa,-94.20722537,-94.20722537
974,18,Fountain,Indiana,-87.24217689,-87.24217689
975,48,Parmer,Texas,-102.7844668,-102.7844668
976,38,Burke,North Dakota,-102.5182117,-102.5182117
977,38,Dunn,North Dakota,-102.6160468,-102.6160468
978,18,Porter,Indiana,-87.06848888,-87.06848888
979,17,Lee,Illinois,-89.29977132,-89.29977132
980,45,Marlboro,South Carolina,-79.67570303,-79.67570303
981,46,Corson,South Dakota,-101.1970473,-101.1970473
982,6,Alameda,California,-121.8925925,-121.8925925
983,21,Crittenden,Kentucky,-88.08823513,-88.08823513
984,21,Estill,Kentucky,-83.95944506,-83.95944506
985,53,Pierce,Washington,-122.140588,-122.140588
